exp,video,segment,frame,path,n_masks,n_masks^3,mask_area,mask_centroid,mask_conf,mask_strength,bbox_id,bbox_area,bbox_centroid,bbox_dim,avg_mask_area,avg_bbox_area,avg_mask_strength,avg_bbox_width,avg_bbox_height,mask_centroid_dist,bbox_centroid_dist,Label,label_LSTM,is_padding
22_08_2024,2024-08-22_15_45_00_000,2,1763,22_08_2024/2024-08-22_15_45_00_000/2/1763.jpg,1,,[946],"[[225.0, 448.0]]",[0.90550005],[185.04],[0],[1184.0],"[[225.0, 449.0]]","[[32.0, 37.0]]",946,1184,185.04,32,32,0,0,0,0,0
22_08_2024,2024-08-22_15_45_00_000,2,1764,22_08_2024/2024-08-22_15_45_00_000/2/1764.jpg,1,,[779],"[[226.0, 445.0]]",[0.81600195],[187.3],[0],[891.0],"[[227.0, 445.0]]","[[27.0, 33.0]]",779,891,187.3,27,27,0,0,0,0,0
22_08_2024,2024-08-22_15_45_00_000,2,1765,22_08_2024/2024-08-22_15_45_00_000/2/1765.jpg,1,,[779],"[[226.0, 445.0]]",[0.8160163],[187.3],[0],[891.0],"[[227.0, 445.0]]","[[27.0, 33.0]]",779,891,187.3,27,27,0,0,1,0,0
22_08_2024,2024-08-22_15_45_00_000,2,1766,22_08_2024/2024-08-22_15_45_00_000/2/1766.jpg,1,,[779],"[[226.0, 445.0]]",[0.8160248],[187.3],[0],[891.0],"[[227.0, 445.0]]","[[27.0, 33.0]]",779,891,187.3,27,27,0,0,1,0,0
22_08_2024,2024-08-22_15_45_00_000,2,1767,22_08_2024/2024-08-22_15_45_00_000/2/1767.jpg,1,,[750],"[[225.0, 446.0]]",[0.8711126],[196.86],[0],[930.0],"[[225.0, 447.0]]","[[30.0, 31.0]]",750,930,196.86,30,30,0,0,1,1,0
22_08_2024,2024-08-22_15_45_00_000,2,1768,22_08_2024/2024-08-22_15_45_00_000/2/1768.jpg,1,,[750],"[[225.0, 446.0]]",[0.8711136],[196.86],[0],[930.0],"[[225.0, 447.0]]","[[30.0, 31.0]]",750,930,196.86,30,30,0,0,1,1,0
22_08_2024,2024-08-22_15_45_00_000,2,1769,22_08_2024/2024-08-22_15_45_00_000/2/1769.jpg,1,,[917],"[[226.0, 442.0]]",[0.920965],[205.18],[0],[1102.0],"[[226.0, 443.0]]","[[29.0, 38.0]]",917,1102,205.18,29,29,0,0,1,1,0
22_08_2024,2024-08-22_15_45_00_000,2,1770,22_08_2024/2024-08-22_15_45_00_000/2/1770.jpg,1,,[794],"[[227.0, 444.0]]",[0.88572335],[204.16],[0],[952.0],"[[228.0, 445.0]]","[[28.0, 34.0]]",794,952,204.16,28,28,0,0,1,1,0
22_08_2024,2024-08-22_15_45_00_000,2,1771,22_08_2024/2024-08-22_15_45_00_000/2/1771.jpg,1,,[794],"[[227.0, 444.0]]",[0.8858354],[204.16],[0],[952.0],"[[228.0, 445.0]]","[[28.0, 34.0]]",794,952,204.16,28,28,0,0,1,1,0
22_08_2024,2024-08-22_15_45_00_000,2,1772,22_08_2024/2024-08-22_15_45_00_000/2/1772.jpg,1,,[902],"[[227.0, 443.0]]",[0.86281836],[197.47],[0],[1073.0],"[[228.0, 445.0]]","[[29.0, 37.0]]",902,1073,197.47,29,29,0,0,1,1,0
22_08_2024,2024-08-22_15_45_00_000,2,1773,22_08_2024/2024-08-22_15_45_00_000/2/1773.jpg,1,,[902],"[[227.0, 443.0]]",[0.8628465],[197.47],[0],[1073.0],"[[228.0, 445.0]]","[[29.0, 37.0]]",902,1073,197.47,29,29,0,0,1,1,0
22_08_2024,2024-08-22_15_45_00_000,2,1774,22_08_2024/2024-08-22_15_45_00_000/2/1774.jpg,1,,[728],"[[228.0, 446.0]]",[0.87443054],[198.44],[0],[858.0],"[[228.0, 448.0]]","[[26.0, 33.0]]",728,858,198.44,26,26,0,0,1,1,0
22_08_2024,2024-08-22_15_45_00_000,2,1775,22_08_2024/2024-08-22_15_45_00_000/2/1775.jpg,1,,[728],"[[228.0, 446.0]]",[0.87443054],[198.44],[0],[858.0],"[[228.0, 448.0]]","[[26.0, 33.0]]",728,858,198.44,26,26,0,0,1,1,0
22_08_2024,2024-08-22_15_45_00_000,2,1776,22_08_2024/2024-08-22_15_45_00_000/2/1776.jpg,1,,[697],"[[226.0, 447.0]]",[0.89801866],[199.88],[0],[864.0],"[[226.0, 449.0]]","[[27.0, 32.0]]",697,864,199.88,27,27,0,0,1,1,0
22_08_2024,2024-08-22_15_45_00_000,2,1777,22_08_2024/2024-08-22_15_45_00_000/2/1777.jpg,1,,[697],"[[226.0, 447.0]]",[0.89801866],[199.88],[0],[864.0],"[[226.0, 449.0]]","[[27.0, 32.0]]",697,864,199.88,27,27,0,0,1,1,0
22_08_2024,2024-08-22_15_45_00_000,2,1778,22_08_2024/2024-08-22_15_45_00_000/2/1778.jpg,1,,[784],"[[226.0, 446.0]]",[0.91908467],[207.28],[0],[980.0],"[[227.0, 447.0]]","[[28.0, 35.0]]",784,980,207.28,28,28,0,0,1,1,0
22_08_2024,2024-08-22_15_45_00_000,2,1779,22_08_2024/2024-08-22_15_45_00_000/2/1779.jpg,1,,[784],"[[226.0, 446.0]]",[0.9190188],[207.28],[0],[980.0],"[[227.0, 447.0]]","[[28.0, 35.0]]",784,980,207.28,28,28,0,0,1,1,0
22_08_2024,2024-08-22_15_45_00_000,2,1780,22_08_2024/2024-08-22_15_45_00_000/2/1780.jpg,1,,[920],"[[227.0, 446.0]]",[0.82726717],[197.09],[0],[1092.0],"[[228.0, 447.0]]","[[28.0, 39.0]]",920,1092,197.09,28,28,0,0,1,1,0
22_08_2024,2024-08-22_15_45_00_000,2,1781,22_08_2024/2024-08-22_15_45_00_000/2/1781.jpg,1,,[920],"[[227.0, 446.0]]",[0.8271965],[197.09],[0],[1092.0],"[[228.0, 447.0]]","[[28.0, 39.0]]",920,1092,197.09,28,28,0,0,1,1,0
22_08_2024,2024-08-22_15_45_00_000,2,1782,22_08_2024/2024-08-22_15_45_00_000/2/1782.jpg,1,,[914],"[[227.0, 444.0]]",[0.74596715],[188.04],[0],[1122.0],"[[228.0, 444.0]]","[[33.0, 34.0]]",914,1122,188.04,33,33,0,0,1,1,0
22_08_2024,2024-08-22_15_45_00_000,2,1783,22_08_2024/2024-08-22_15_45_00_000/2/1783.jpg,1,,[914],"[[227.0, 444.0]]",[0.74596715],[188.04],[0],[1122.0],"[[228.0, 444.0]]","[[33.0, 34.0]]",914,1122,188.04,33,33,0,0,1,1,0
22_08_2024,2024-08-22_15_45_00_000,2,1784,22_08_2024/2024-08-22_15_45_00_000/2/1784.jpg,1,,[914],"[[227.0, 444.0]]",[0.74596715],[188.04],[0],[1122.0],"[[228.0, 444.0]]","[[33.0, 34.0]]",914,1122,188.04,33,33,0,0,1,1,0
22_08_2024,2024-08-22_15_45_00_000,2,1785,22_08_2024/2024-08-22_15_45_00_000/2/1785.jpg,1,,[737],"[[224.0, 441.0]]",[0.7918568],[175.73],[0],[924.0],"[[224.0, 442.0]]","[[28.0, 33.0]]",737,924,175.73,28,28,0,0,1,1,0
22_08_2024,2024-08-22_15_45_00_000,2,1786,22_08_2024/2024-08-22_15_45_00_000/2/1786.jpg,1,,[737],"[[224.0, 441.0]]",[0.7922971],[175.73],[0],[924.0],"[[224.0, 442.0]]","[[28.0, 33.0]]",737,924,175.73,28,28,0,0,1,1,0
22_08_2024,2024-08-22_15_45_00_000,2,1787,22_08_2024/2024-08-22_15_45_00_000/2/1787.jpg,1,,[706],"[[223.0, 442.0]]",[0.772326],[180.41],[0],[837.0],"[[224.0, 442.0]]","[[27.0, 31.0]]",706,837,180.41,27,27,0,0,1,1,0
22_08_2024,2024-08-22_15_45_00_000,2,1788,22_08_2024/2024-08-22_15_45_00_000/2/1788.jpg,1,,[739],"[[226.0, 441.0]]",[0.7409366],[195.88],[0],[896.0],"[[226.0, 442.0]]","[[28.0, 32.0]]",739,896,195.88,28,28,0,0,1,1,0
22_08_2024,2024-08-22_15_45_00_000,2,1789,22_08_2024/2024-08-22_15_45_00_000/2/1789.jpg,1,,[739],"[[226.0, 441.0]]",[0.7409803],[195.88],[0],[896.0],"[[226.0, 442.0]]","[[28.0, 32.0]]",739,896,195.88,28,28,0,0,1,1,0
22_08_2024,2024-08-22_15_45_00_000,2,1790,22_08_2024/2024-08-22_15_45_00_000/2/1790.jpg,1,,[1062],"[[230.0, 441.0]]",[0.82146496],[196.73],[0],[1296.0],"[[232.0, 442.0]]","[[36.0, 36.0]]",1062,1296,196.73,36,36,0,0,1,1,0
22_08_2024,2024-08-22_15_45_00_000,2,1791,22_08_2024/2024-08-22_15_45_00_000/2/1791.jpg,1,,[1062],"[[230.0, 441.0]]",[0.82146496],[196.73],[0],[1296.0],"[[232.0, 442.0]]","[[36.0, 36.0]]",1062,1296,196.73,36,36,0,0,1,1,0
22_08_2024,2024-08-22_15_45_00_000,2,1792,22_08_2024/2024-08-22_15_45_00_000/2/1792.jpg,1,,[1194],"[[230.0, 442.0]]",[0.87923646],[190.87],[0],[1520.0],"[[231.0, 444.0]]","[[38.0, 40.0]]",1194,1520,190.87,38,38,0,0,1,1,0
22_08_2024,2024-08-22_15_45_00_000,2,1793,22_08_2024/2024-08-22_15_45_00_000/2/1793.jpg,1,,[1194],"[[230.0, 442.0]]",[0.879243],[190.87],[0],[1520.0],"[[231.0, 444.0]]","[[38.0, 40.0]]",1194,1520,190.87,38,38,0,0,1,1,0
22_08_2024,2024-08-22_15_45_00_000,2,1794,22_08_2024/2024-08-22_15_45_00_000/2/1794.jpg,1,,[1321],"[[228.0, 441.0]]",[0.8984609],[201.21],[0],[1634.0],"[[228.0, 443.0]]","[[38.0, 43.0]]",1321,1634,201.21,38,38,0,0,1,1,0
22_08_2024,2024-08-22_15_45_00_000,2,1795,22_08_2024/2024-08-22_15_45_00_000/2/1795.jpg,1,,[1321],"[[228.0, 441.0]]",[0.89846015],[201.21],[0],[1634.0],"[[228.0, 443.0]]","[[38.0, 43.0]]",1321,1634,201.21,38,38,0,0,1,1,0
22_08_2024,2024-08-22_15_45_00_000,2,1796,22_08_2024/2024-08-22_15_45_00_000/2/1796.jpg,1,,[1428],"[[228.0, 440.0]]",[0.8884021],[197.84],[0],[1845.0],"[[228.0, 442.0]]","[[41.0, 45.0]]",1428,1845,197.84,41,41,0,0,1,1,0
22_08_2024,2024-08-22_15_45_00_000,2,1797,22_08_2024/2024-08-22_15_45_00_000/2/1797.jpg,1,,[1428],"[[228.0, 440.0]]",[0.8883985],[197.84],[0],[1845.0],"[[228.0, 442.0]]","[[41.0, 45.0]]",1428,1845,197.84,41,41,0,0,1,1,0
22_08_2024,2024-08-22_15_45_00_000,2,1798,22_08_2024/2024-08-22_15_45_00_000/2/1798.jpg,1,,[1581],"[[228.0, 438.0]]",[0.8573586],[191.83],[0],[1886.0],"[[229.0, 440.0]]","[[41.0, 46.0]]",1581,1886,191.83,41,41,0,0,1,1,0
22_08_2024,2024-08-22_15_45_00_000,2,1799,22_08_2024/2024-08-22_15_45_00_000/2/1799.jpg,1,,[1581],"[[228.0, 438.0]]",[0.85736364],[191.83],[0],[1886.0],"[[229.0, 440.0]]","[[41.0, 46.0]]",1581,1886,191.83,41,41,0,0,1,1,0
22_08_2024,2024-08-22_15_45_00_000,2,1800,22_08_2024/2024-08-22_15_45_00_000/2/1800.jpg,1,,[1893],"[[226.0, 434.0]]",[0.8840596],[182.73],[0],[2346.0],"[[228.0, 437.0]]","[[46.0, 51.0]]",1893,2346,182.73,46,46,0,0,1,1,0
22_08_2024,2024-08-22_15_45_00_000,2,1801,22_08_2024/2024-08-22_15_45_00_000/2/1801.jpg,1,,[1893],"[[226.0, 434.0]]",[0.88406044],[182.73],[0],[2346.0],"[[228.0, 437.0]]","[[46.0, 51.0]]",1893,2346,182.73,46,46,0,0,1,1,0
22_08_2024,2024-08-22_15_45_00_000,2,1802,22_08_2024/2024-08-22_15_45_00_000/2/1802.jpg,1,,[1803],"[[225.0, 438.0]]",[0.74892],[184.39],[0],[2385.0],"[[228.0, 438.0]]","[[45.0, 53.0]]",1803,2385,184.39,45,45,0,0,1,1,0
22_08_2024,2024-08-22_15_45_00_000,2,1803,22_08_2024/2024-08-22_15_45_00_000/2/1803.jpg,1,,[1805],"[[225.0, 438.0]]",[0.7490164],[184.39],[0],[2385.0],"[[228.0, 438.0]]","[[45.0, 53.0]]",1805,2385,184.39,45,45,0,0,1,1,0
22_08_2024,2024-08-22_15_45_00_000,2,1804,22_08_2024/2024-08-22_15_45_00_000/2/1804.jpg,1,,[1571],"[[228.0, 439.0]]",[0.82606524],[189.42],[0],[1880.0],"[[229.0, 441.0]]","[[40.0, 47.0]]",1571,1880,189.42,40,40,0,0,1,1,0
22_08_2024,2024-08-22_15_45_00_000,2,1805,22_08_2024/2024-08-22_15_45_00_000/2/1805.jpg,1,,[1571],"[[228.0, 439.0]]",[0.8260596],[189.42],[0],[1880.0],"[[229.0, 441.0]]","[[40.0, 47.0]]",1571,1880,189.42,40,40,0,0,1,1,0
22_08_2024,2024-08-22_15_45_00_000,2,1806,22_08_2024/2024-08-22_15_45_00_000/2/1806.jpg,1,,[1656],"[[228.0, 438.0]]",[0.7911353],[188.57],[0],[2208.0],"[[231.0, 440.0]]","[[48.0, 46.0]]",1656,2208,188.57,48,48,0,0,1,1,0
22_08_2024,2024-08-22_15_45_00_000,2,1807,22_08_2024/2024-08-22_15_45_00_000/2/1807.jpg,1,,[1656],"[[228.0, 438.0]]",[0.79113525],[188.57],[0],[2208.0],"[[231.0, 440.0]]","[[48.0, 46.0]]",1656,2208,188.57,48,48,0,0,1,1,0
22_08_2024,2024-08-22_15_45_00_000,2,1808,22_08_2024/2024-08-22_15_45_00_000/2/1808.jpg,1,,[1389],"[[227.0, 438.0]]",[0.82990587],[197.31],[0],[1794.0],"[[228.0, 440.0]]","[[39.0, 46.0]]",1389,1794,197.31,39,39,0,0,1,1,0
22_08_2024,2024-08-22_15_45_00_000,2,1809,22_08_2024/2024-08-22_15_45_00_000/2/1809.jpg,1,,[1389],"[[227.0, 438.0]]",[0.8299021],[197.31],[0],[1794.0],"[[228.0, 440.0]]","[[39.0, 46.0]]",1389,1794,197.31,39,39,0,0,1,1,0
22_08_2024,2024-08-22_15_45_00_000,2,1810,22_08_2024/2024-08-22_15_45_00_000/2/1810.jpg,1,,[1097],"[[222.0, 438.0]]",[0.83269125],[195.0],[0],[1276.0],"[[223.0, 439.0]]","[[29.0, 44.0]]",1097,1276,195,29,29,0,0,1,1,0
22_08_2024,2024-08-22_15_45_00_000,2,1811,22_08_2024/2024-08-22_15_45_00_000/2/1811.jpg,1,,[1097],"[[222.0, 438.0]]",[0.83268553],[195.0],[0],[1276.0],"[[223.0, 439.0]]","[[29.0, 44.0]]",1097,1276,195,29,29,0,0,1,1,0
22_08_2024,2024-08-22_15_45_00_000,2,1812,22_08_2024/2024-08-22_15_45_00_000/2/1812.jpg,1,,[1312],"[[224.0, 437.0]]",[0.8134796],[196.56],[0],[1739.0],"[[224.0, 437.0]]","[[37.0, 47.0]]",1312,1739,196.56,37,37,0,0,1,1,0
22_08_2024,2024-08-22_15_45_00_000,2,1813,22_08_2024/2024-08-22_15_45_00_000/2/1813.jpg,1,,[1312],"[[224.0, 437.0]]",[0.8134796],[196.56],[0],[1739.0],"[[224.0, 437.0]]","[[37.0, 47.0]]",1312,1739,196.56,37,37,0,0,1,1,0
22_08_2024,2024-08-22_15_45_00_000,2,1814,22_08_2024/2024-08-22_15_45_00_000/2/1814.jpg,1,,[1457],"[[226.0, 437.0]]",[0.8828478],[192.28],[0],[2058.0],"[[229.0, 437.0]]","[[42.0, 49.0]]",1457,2058,192.28,42,42,0,0,1,1,0
22_08_2024,2024-08-22_15_45_00_000,2,1815,22_08_2024/2024-08-22_15_45_00_000/2/1815.jpg,1,,[1457],"[[226.0, 437.0]]",[0.88277394],[192.28],[0],[2058.0],"[[229.0, 437.0]]","[[42.0, 49.0]]",1457,2058,192.28,42,42,0,0,1,1,0
22_08_2024,2024-08-22_15_45_00_000,2,1816,22_08_2024/2024-08-22_15_45_00_000/2/1816.jpg,1,,[1099],"[[232.0, 442.0]]",[0.8483253],[193.37],[0],[1400.0],"[[234.0, 444.0]]","[[40.0, 35.0]]",1099,1400,193.37,40,40,0,0,1,1,0
22_08_2024,2024-08-22_15_45_00_000,2,1817,22_08_2024/2024-08-22_15_45_00_000/2/1817.jpg,1,,[1099],"[[232.0, 442.0]]",[0.84832704],[193.37],[0],[1400.0],"[[234.0, 444.0]]","[[40.0, 35.0]]",1099,1400,193.37,40,40,0,0,1,1,0
22_08_2024,2024-08-22_15_45_00_000,2,1818,22_08_2024/2024-08-22_15_45_00_000/2/1818.jpg,1,,[1051],"[[235.0, 442.0]]",[0.76799965],[204.35],[0],[1260.0],"[[236.0, 442.0]]","[[35.0, 36.0]]",1051,1260,204.35,35,35,0,0,1,1,0
22_08_2024,2024-08-22_15_45_00_000,2,1819,22_08_2024/2024-08-22_15_45_00_000/2/1819.jpg,1,,[1051],"[[235.0, 442.0]]",[0.768001],[204.35],[0],[1260.0],"[[236.0, 442.0]]","[[35.0, 36.0]]",1051,1260,204.35,35,35,0,0,1,1,0
22_08_2024,2024-08-22_15_45_00_000,2,1820,22_08_2024/2024-08-22_15_45_00_000/2/1820.jpg,1,,[1113],"[[235.0, 440.0]]",[0.7985183],[203.8],[0],[1368.0],"[[236.0, 440.0]]","[[38.0, 36.0]]",1113,1368,203.8,38,38,0,0,1,1,0
22_08_2024,2024-08-22_15_45_00_000,2,1821,22_08_2024/2024-08-22_15_45_00_000/2/1821.jpg,1,,[1113],"[[235.0, 440.0]]",[0.79851824],[203.8],[0],[1368.0],"[[236.0, 440.0]]","[[38.0, 36.0]]",1113,1368,203.8,38,38,0,0,1,1,0
22_08_2024,2024-08-22_15_45_00_000,2,1822,22_08_2024/2024-08-22_15_45_00_000/2/1822.jpg,1,,[1365],"[[233.0, 440.0]]",[0.88722384],[201.3],[0],[1804.0],"[[234.0, 441.0]]","[[41.0, 44.0]]",1365,1804,201.3,41,41,0,0,1,1,0
22_08_2024,2024-08-22_15_45_00_000,2,1823,22_08_2024/2024-08-22_15_45_00_000/2/1823.jpg,1,,[1365],"[[233.0, 440.0]]",[0.88722384],[201.3],[0],[1804.0],"[[234.0, 441.0]]","[[41.0, 44.0]]",1365,1804,201.3,41,41,0,0,1,1,0
22_08_2024,2024-08-22_15_45_00_000,2,1824,22_08_2024/2024-08-22_15_45_00_000/2/1824.jpg,1,,[1719],"[[229.0, 438.0]]",[0.848381],[189.28],[0],[2160.0],"[[230.0, 441.0]]","[[45.0, 48.0]]",1719,2160,189.28,45,45,0,0,1,1,0
22_08_2024,2024-08-22_15_45_00_000,2,1825,22_08_2024/2024-08-22_15_45_00_000/2/1825.jpg,1,,[1719],"[[229.0, 438.0]]",[0.848381],[189.28],[0],[2160.0],"[[230.0, 441.0]]","[[45.0, 48.0]]",1719,2160,189.28,45,45,0,0,1,1,0
22_08_2024,2024-08-22_15_45_00_000,2,1826,22_08_2024/2024-08-22_15_45_00_000/2/1826.jpg,1,,[1636],"[[231.0, 439.0]]",[0.8707077],[193.02],[0],[2028.0],"[[231.0, 441.0]]","[[39.0, 52.0]]",1636,2028,193.02,39,39,0,0,1,1,0
22_08_2024,2024-08-22_15_45_00_000,2,1827,22_08_2024/2024-08-22_15_45_00_000/2/1827.jpg,1,,[1636],"[[231.0, 439.0]]",[0.8707078],[193.02],[0],[2028.0],"[[231.0, 441.0]]","[[39.0, 52.0]]",1636,2028,193.02,39,39,0,0,1,1,0
22_08_2024,2024-08-22_15_45_00_000,2,1828,22_08_2024/2024-08-22_15_45_00_000/2/1828.jpg,1,,[1445],"[[230.0, 437.0]]",[0.80224365],[200.85],[0],[1786.0],"[[231.0, 439.0]]","[[38.0, 47.0]]",1445,1786,200.85,38,38,0,0,1,1,0
22_08_2024,2024-08-22_15_45_00_000,2,1829,22_08_2024/2024-08-22_15_45_00_000/2/1829.jpg,1,,[1445],"[[230.0, 437.0]]",[0.80216277],[200.85],[0],[1786.0],"[[231.0, 439.0]]","[[38.0, 47.0]]",1445,1786,200.85,38,38,0,0,1,1,0
22_08_2024,2024-08-22_15_45_00_000,2,1830,22_08_2024/2024-08-22_15_45_00_000/2/1830.jpg,1,,[1347],"[[228.0, 437.0]]",[0.89927256],[211.15],[0],[1610.0],"[[228.0, 438.0]]","[[35.0, 46.0]]",1347,1610,211.15,35,35,0,0,1,1,0
22_08_2024,2024-08-22_15_45_00_000,2,1831,22_08_2024/2024-08-22_15_45_00_000/2/1831.jpg,1,,[1347],"[[228.0, 437.0]]",[0.8992727],[211.15],[0],[1610.0],"[[228.0, 438.0]]","[[35.0, 46.0]]",1347,1610,211.15,35,35,0,0,1,1,0
22_08_2024,2024-08-22_15_45_00_000,2,1832,22_08_2024/2024-08-22_15_45_00_000/2/1832.jpg,1,,[1448],"[[227.0, 435.0]]",[0.9227114],[213.88],[0],[1702.0],"[[227.0, 437.0]]","[[37.0, 46.0]]",1448,1702,213.88,37,37,0,0,1,1,0
22_08_2024,2024-08-22_15_45_00_000,2,1833,22_08_2024/2024-08-22_15_45_00_000/2/1833.jpg,1,,[1448],"[[227.0, 435.0]]",[0.92271155],[213.88],[0],[1702.0],"[[227.0, 437.0]]","[[37.0, 46.0]]",1448,1702,213.88,37,37,0,0,1,1,0
22_08_2024,2024-08-22_15_45_00_000,2,1834,22_08_2024/2024-08-22_15_45_00_000/2/1834.jpg,1,,[1453],"[[229.0, 438.0]]",[0.8793413],[211.4],[0],[1813.0],"[[230.0, 440.0]]","[[37.0, 49.0]]",1453,1813,211.4,37,37,0,0,1,1,0
22_08_2024,2024-08-22_15_45_00_000,2,1835,22_08_2024/2024-08-22_15_45_00_000/2/1835.jpg,1,,[1453],"[[229.0, 438.0]]",[0.87934035],[211.4],[0],[1813.0],"[[230.0, 440.0]]","[[37.0, 49.0]]",1453,1813,211.4,37,37,0,0,1,1,0
22_08_2024,2024-08-22_15_45_00_000,2,1836,22_08_2024/2024-08-22_15_45_00_000/2/1836.jpg,1,,[1176],"[[228.0, 441.0]]",[0.8943098],[212.05],[0],[1408.0],"[[229.0, 443.0]]","[[32.0, 44.0]]",1176,1408,212.05,32,32,0,0,1,1,0
22_08_2024,2024-08-22_15_45_00_000,2,1837,22_08_2024/2024-08-22_15_45_00_000/2/1837.jpg,1,,[1176],"[[228.0, 441.0]]",[0.8943098],[212.05],[0],[1408.0],"[[229.0, 443.0]]","[[32.0, 44.0]]",1176,1408,212.05,32,32,0,0,1,1,0
22_08_2024,2024-08-22_15_45_00_000,2,1838,22_08_2024/2024-08-22_15_45_00_000/2/1838.jpg,1,,[1200],"[[229.0, 439.0]]",[0.86338675],[213.88],[0],[1435.0],"[[229.0, 439.0]]","[[35.0, 41.0]]",1200,1435,213.88,35,35,0,0,1,1,0
22_08_2024,2024-08-22_15_45_00_000,2,1839,22_08_2024/2024-08-22_15_45_00_000/2/1839.jpg,1,,[1200],"[[229.0, 439.0]]",[0.8634264],[213.88],[0],[1435.0],"[[229.0, 439.0]]","[[35.0, 41.0]]",1200,1435,213.88,35,35,0,0,1,1,0
22_08_2024,2024-08-22_15_45_00_000,2,1840,22_08_2024/2024-08-22_15_45_00_000/2/1840.jpg,1,,[1430],"[[230.0, 437.0]]",[0.9143728],[214.56],[0],[1739.0],"[[230.0, 438.0]]","[[37.0, 47.0]]",1430,1739,214.56,37,37,0,0,1,1,0
22_08_2024,2024-08-22_15_45_00_000,2,1841,22_08_2024/2024-08-22_15_45_00_000/2/1841.jpg,1,,[1430],"[[230.0, 437.0]]",[0.9143728],[214.56],[0],[1739.0],"[[230.0, 438.0]]","[[37.0, 47.0]]",1430,1739,214.56,37,37,0,0,1,1,0
22_08_2024,2024-08-22_15_45_00_000,2,1842,22_08_2024/2024-08-22_15_45_00_000/2/1842.jpg,1,,[1310],"[[228.0, 441.0]]",[0.92428374],[215.3],[0],[1554.0],"[[228.0, 442.0]]","[[37.0, 42.0]]",1310,1554,215.3,37,37,0,0,1,1,0
22_08_2024,2024-08-22_15_45_00_000,2,1843,22_08_2024/2024-08-22_15_45_00_000/2/1843.jpg,1,,[1310],"[[228.0, 441.0]]",[0.9242875],[215.3],[0],[1554.0],"[[228.0, 442.0]]","[[37.0, 42.0]]",1310,1554,215.3,37,37,0,0,1,1,0
22_08_2024,2024-08-22_15_45_00_000,2,1844,22_08_2024/2024-08-22_15_45_00_000/2/1844.jpg,1,,[1767],"[[229.0, 438.0]]",[0.8794434],[218.14],[0],[2132.0],"[[229.0, 438.0]]","[[41.0, 52.0]]",1767,2132,218.14,41,41,0,0,1,1,0
22_08_2024,2024-08-22_15_45_00_000,2,1845,22_08_2024/2024-08-22_15_45_00_000/2/1845.jpg,1,,[1767],"[[229.0, 438.0]]",[0.8794434],[218.14],[0],[2132.0],"[[229.0, 438.0]]","[[41.0, 52.0]]",1767,2132,218.14,41,41,0,0,1,1,0
22_08_2024,2024-08-22_15_45_00_000,2,1846,22_08_2024/2024-08-22_15_45_00_000/2/1846.jpg,1,,[1202],"[[228.0, 440.0]]",[0.8980302],[212.5],[0],[1482.0],"[[229.0, 441.0]]","[[38.0, 39.0]]",1202,1482,212.5,38,38,0,0,1,1,0
22_08_2024,2024-08-22_15_45_00_000,2,1847,22_08_2024/2024-08-22_15_45_00_000/2/1847.jpg,1,,[1202],"[[228.0, 440.0]]",[0.89803773],[212.5],[0],[1482.0],"[[229.0, 441.0]]","[[38.0, 39.0]]",1202,1482,212.5,38,38,0,0,1,1,0
22_08_2024,2024-08-22_15_45_00_000,2,1848,22_08_2024/2024-08-22_15_45_00_000/2/1848.jpg,1,,[1326],"[[229.0, 439.0]]",[0.89359146],[216.19],[0],[1628.0],"[[230.0, 440.0]]","[[37.0, 44.0]]",1326,1628,216.19,37,37,0,0,1,1,0
22_08_2024,2024-08-22_15_45_00_000,2,1849,22_08_2024/2024-08-22_15_45_00_000/2/1849.jpg,1,,[1326],"[[229.0, 439.0]]",[0.89359146],[216.19],[0],[1628.0],"[[230.0, 440.0]]","[[37.0, 44.0]]",1326,1628,216.19,37,37,0,0,1,1,0
22_08_2024,2024-08-22_15_45_00_000,2,1850,22_08_2024/2024-08-22_15_45_00_000/2/1850.jpg,1,,[1288],"[[229.0, 439.0]]",[0.9105603],[214.29],[0],[1596.0],"[[230.0, 440.0]]","[[38.0, 42.0]]",1288,1596,214.29,38,38,0,0,1,1,0
22_08_2024,2024-08-22_15_45_00_000,2,1851,22_08_2024/2024-08-22_15_45_00_000/2/1851.jpg,1,,[1288],"[[229.0, 439.0]]",[0.9105604],[214.29],[0],[1596.0],"[[230.0, 440.0]]","[[38.0, 42.0]]",1288,1596,214.29,38,38,0,0,1,1,0
22_08_2024,2024-08-22_15_45_00_000,2,1852,22_08_2024/2024-08-22_15_45_00_000/2/1852.jpg,1,,[1495],"[[226.0, 437.0]]",[0.88022125],[215.28],[0],[1760.0],"[[227.0, 438.0]]","[[40.0, 44.0]]",1495,1760,215.28,40,40,0,0,1,1,0
22_08_2024,2024-08-22_15_45_00_000,2,1853,22_08_2024/2024-08-22_15_45_00_000/2/1853.jpg,1,,[1495],"[[226.0, 437.0]]",[0.8802194],[215.28],[0],[1760.0],"[[227.0, 438.0]]","[[40.0, 44.0]]",1495,1760,215.28,40,40,0,0,1,1,0
22_08_2024,2024-08-22_15_45_00_000,2,1854,22_08_2024/2024-08-22_15_45_00_000/2/1854.jpg,1,,[1123],"[[228.0, 437.0]]",[0.8750619],[194.98],[0],[1332.0],"[[228.0, 437.0]]","[[37.0, 36.0]]",1123,1332,194.98,37,37,0,0,1,1,0
